mode,query,query_type,difficulty,latency,num_results,ndcg@5,ndcg@10,mrr,result_0_id,result_1_id,result_2_id,result_3_id,result_4_id,result_0_score,result_1_score,result_2_score,result_3_score,result_4_score
Pure_Vector,duplex printing setup,semantic,medium,0.012247562408447266,50,0.0,0.0,0.0,186,181,155,167,175,0.6592650120848633,0.6554960154232004,0.6516808289636994,0.649529106171651,0.6483176745847326
Pure_Vector,scan document to USB drive,semantic,medium,0.016293048858642578,50,0.43795620437956206,0.34141715214740553,1.0,79,78,77,47,8,0.7574260612789839,0.6582873730909147,0.6547392253719442,0.6280437757010046,0.6273393019479014
Pure_Vector,maintenance schedule,keyword,medium,0.01432657241821289,50,0.43795620437956206,0.34141715214740553,1.0,259,1453,1204,1449,2794,0.6084089395398635,0.5874447752297227,0.5862977442801848,0.5840994557086188,0.5807241121425194
Pure_Vector,energy saving mode,keyword,easy,0.012329339981079102,50,0.6569343065693432,0.5121257282211082,1.0,282,61,1456,1457,285,0.6851319121266032,0.6332236393906305,0.5997616499170866,0.5956824390589951,0.5934823270688272
Pure_Vector,change paper size,keyword,easy,0.015471696853637695,50,0.43795620437956206,0.38409429616583124,1.0,49,45,39,43,129,0.7417513772647398,0.6829536483694137,0.6821584896798072,0.6801409625380813,0.6633439665220616
Pure_Vector,how to install printer driver,semantic,medium,0.015664339065551758,50,0.0,0.0,0.0,273,30,220,221,36,0.696605291840103,0.6963537032812273,0.690134105270978,0.6865722306776878,0.6839659403452563
Pure_Vector,wireless connection setup,semantic,medium,0.015485525131225586,50,0.36496350364963503,0.32719143747459695,0.5,314,31,29,25,244,0.6482020015147572,0.6314171547851974,0.622853402570881,0.6189487443843585,0.611498613748996
Pure_Vector,how to scan multiple pages,semantic,medium,0.015509605407714844,50,0.0,0.0,0.0,213,2378,2040,2483,1700,0.6717305188145585,0.6561535613442492,0.655306935496981,0.6422162910073191,0.6411360216931008
Pure_Vector,cancel print job,keyword,easy,0.014491796493530273,50,0.0,0.0,0.0,259,287,18,204,207,0.6272570700947854,0.6271938745813076,0.6223672196798906,0.6193380414772844,0.6131516465999778
Pure_Vector,network troubleshooting guide,semantic,hard,0.01288914680480957,50,0.0,0.0,0.03125,272,242,256,243,254,0.6947606930770889,0.66335639861224,0.6564041698049596,0.6560702729537075,0.6528456262746806
