mode,query,query_type,difficulty,latency,num_results,ndcg@5,ndcg@10,mrr,result_0_id,result_1_id,result_2_id,result_3_id,result_4_id,result_0_score,result_1_score,result_2_score,result_3_score,result_4_score
Hybrid_CrossEncoder_L6,duplex printing setup,semantic,medium,1.9883341789245605,10,0.0,0.0,0.0,entry_187_90bf96dc,entry_29_8f1ad37f,entry_119_bd85f096,155,entry_238_d68d65ac,0.015873015873015872,0.01639344262295082,0.0136986301369863,0.015873015873015872,0.011764705882352941
Hybrid_CrossEncoder_L6,scan document to USB drive,semantic,medium,1.6006731986999512,10,0.3391602052736161,0.3391602052736161,1.0,79,14,8,78,entry_113_768f5c9b,0.01639344262295082,0.012987012987012988,0.014285714285714285,0.016129032258064516,0.014084507042253521
Hybrid_CrossEncoder_L6,setup email notification,semantic,hard,1.9892852306365967,10,0.3391602052736161,0.3391602052736161,1.0,119,89,141,entry_150_d4614946,entry_149_961ab461,0.0136986301369863,0.014084507042253521,0.0125,0.01639344262295082,0.015384615384615385
Hybrid_CrossEncoder_L6,how to install printer driver,semantic,medium,1.941101312637329,10,0.0,0.0,0.0,entry_30_cb4e6ca1,entry_171_e072530c,64,63,66,0.015151515151515152,0.01282051282051282,0.013513513513513514,0.01282051282051282,0.0136986301369863
Hybrid_CrossEncoder_L6,wireless connection setup,semantic,medium,1.761429786682129,10,0.0,0.0,0.0,31,244,entry_27_be9ebfae,30,243,0.016129032258064516,0.011904761904761904,0.011235955056179775,0.015151515151515152,0.014285714285714285
Hybrid_CrossEncoder_L6,maintenance schedule,keyword,medium,2.249083995819092,10,0.14606834984270645,0.14606834984270645,0.25,0b669762-8c77-4237-aa92-cb76628af800,9f6095ac-8309-4d4e-acc4-85584429e893,d42e7d98-0409-4b32-9291-dec4bcae5e6e,259,f58b5095-0c5f-437b-9e4d-bdc4d31648ce,0.014084507042253521,0.015873015873015872,0.014285714285714285,0.01639344262295082,0.011904761904761904
Hybrid_CrossEncoder_L6,troubleshoot print quality,semantic,hard,1.6083879470825195,10,0.5087403079104241,0.6295516106099184,1.0,222,272,223,264,217,0.01639344262295082,0.011627906976744186,0.015873015873015872,0.015384615384615385,0.011764705882352941
Hybrid_CrossEncoder_L6,energy saving mode,keyword,easy,1.8733134269714355,10,0.21398626473452756,0.31608365985743925,0.5,285,61,282,entry_338_25ecefbe,1456,0.013888888888888888,0.016129032258064516,0.01639344262295082,0.014084507042253521,0.015151515151515152
Hybrid_CrossEncoder_L6,how to scan multiple pages,semantic,medium,1.5201992988586426,10,0.14606834984270645,0.14606834984270645,0.25,entry_94_99fa315e,entry_83_2869aba0,83,213,entry_85_c1e10206,0.01639344262295082,0.015625,0.011764705882352941,0.016129032258064516,0.015873015873015872
Hybrid_CrossEncoder_L6,change paper size,keyword,easy,1.5059151649475098,10,0.4703652827859579,0.4703652827859579,1.0,49,45,43,39,295,0.01639344262295082,0.015384615384615385,0.015625,0.015873015873015872,0.014925373134328358
Hybrid_CrossEncoder_L6,set up scan to network folder,semantic,hard,1.6830554008483887,10,0.0,0.0,0.0,81,80,78,82,entry_83_2869aba0,0.015873015873015872,0.015625,0.01639344262295082,0.016129032258064516,0.014084507042253521
Hybrid_CrossEncoder_L6,firmware upgrade instructions,semantic,medium,2.0719001293182373,10,0.0,0.0,0.0,63,64,entry_61_6ea8d8f7,190,entry_20_645335ce,0.01639344262295082,0.016129032258064516,0.015151515151515152,0.011494252873563218,0.014925373134328358
Hybrid_CrossEncoder_L6,default settings,keyword,easy,1.529127597808838,10,0.3391602052736161,0.3391602052736161,1.0,49,269,267,116,129,0.012987012987012988,0.015625,0.016129032258064516,0.01282051282051282,0.011235955056179775
Hybrid_CrossEncoder_L6,how to use automatic document feeder,semantic,medium,1.8491339683532715,10,0.6992148198508501,0.6992148198508501,1.0,48,263,entry_88_f65c8d87,206,entry_78_95d6a64f,0.016129032258064516,0.01639344262295082,0.014084507042253521,0.015625,0.015151515151515152
Hybrid_CrossEncoder_L6,adjust print density,semantic,medium,2.1077897548675537,10,0.0,0.0,0.0,74,39,43,45,223,0.014084507042253521,0.015625,0.015384615384615385,0.015151515151515152,0.01639344262295082
Hybrid_CrossEncoder_L6,cancel print job,keyword,easy,1.749302625656128,10,0.0,0.09803928583135704,0.1,entry_133_9ec0ff3a,entry_98_93cf60da,entry_118_04a096c2,264,entry_219_34feeded,0.015873015873015872,0.016129032258064516,0.01639344262295082,0.011764705882352941,0.011904761904761904
Hybrid_CrossEncoder_L6,network troubleshooting guide,semantic,hard,1.9572312831878662,10,0.16958010263680806,0.16958010263680806,0.3333333333333333,243,272,58,242,entry_245_8e4884b7,0.016129032258064516,0.01639344262295082,0.014285714285714285,0.014705882352941176,0.014285714285714285
Hybrid_CrossEncoder_L6,recommended paper types,keyword,easy,1.5470263957977295,10,0.3391602052736161,0.3391602052736161,1.0,50,209,51,74,295,0.016129032258064516,0.0125,0.01639344262295082,0.015873015873015872,0.014084507042253521
