mode,query,query_type,difficulty,latency,num_results,ndcg@5,ndcg@10,mrr,result_0_id,result_1_id,result_2_id,result_3_id,result_4_id,result_0_score,result_1_score,result_2_score,result_3_score,result_4_score
Pure_BM25,scan document to USB drive,semantic,medium,0.09952616691589355,50,0.43795620437956206,0.34141715214740553,1.0,entry_78_95d6a64f,entry_13_344b9f38,entry_7_bb76a6b2,entry_81_9d19d69d,entry_77_7ea2dbe4,,,,,
Pure_BM25,maintenance schedule,keyword,medium,0.0945577621459961,50,0.43795620437956206,0.34141715214740553,1.0,entry_258_1d3205ea,e9970030-45bf-42de-b263-706a5f107fc4,9f6095ac-8309-4d4e-acc4-85584429e893,entry_284_526ab6db,entry_268_5d8b6239,,,,,
Pure_BM25,energy saving mode,keyword,easy,0.1253678798675537,50,0.21897810218978103,0.17070857607370277,0.5,8553cda0-5e5b-42b1-9c9a-4f08e0ce83ed,entry_60_48972fd5,entry_285_56abaec2,entry_122_c3458049,entry_354_679e4b3c,,,,,
Pure_BM25,change paper size,keyword,easy,0.11764264106750488,50,0.43795620437956206,0.3755588673621461,1.0,entry_48_358cd9f7,entry_38_10bcc2a2,entry_44_ee450e81,entry_42_f618b17f,entry_73_0cd30573,,,,,
Pure_BM25,how to install printer driver,semantic,medium,0.1074070930480957,50,0.0,0.0,0.0,entry_3_5ee11d85,entry_16_dc3d09c8,entry_64_45d32212,entry_79_2afb7d72,entry_287_4ea6a3ab,,,,,
Pure_BM25,wireless connection setup,semantic,medium,0.08132576942443848,50,0.0,0.0,0.07142857142857142,entry_20_645335ce,entry_9_1e138401,entry_243_04adbdd7,entry_283_fc4ca128,entry_150_d4614946,,,,,
Hybrid_RRF,paper jam solution,keyword,easy,0.21027588844299316,50,0.5620437956204379,0.4808291559409294,0.5,202,206,204,209,205,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015384615384615385
Hybrid_RRF,how to reset the device,semantic,easy,0.21121740341186523,50,0.0,0.0,0.09090909090909091,268,267,265,266,entry_78_95d6a64f,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015625
Hybrid_RRF,scan to email,keyword,easy,0.15666961669921875,50,0.0,0.0,0.0,78,2794,14,82,1204,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015384615384615385
Hybrid_RRF,replace toner cartridge,keyword,easy,0.20212197303771973,50,0.0,0.0,0.05263157894736842,195,194,222,262,142,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015384615384615385
Hybrid_RRF,connect printer to wifi network,semantic,medium,0.17720985412597656,50,0.21897810218978103,0.2621595989703292,0.5,27,29,69,32,36,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015384615384615385
Hybrid_RRF,software update for printer,semantic,medium,0.13583993911743164,50,0.0,0.0,0.0,63,64,273,16,58,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015384615384615385
Hybrid_RRF,print from mobile phone,semantic,medium,0.1200716495513916,50,0.0,0.0,0.0,68,77,78,66,entry_243_04adbdd7,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015625
Hybrid_RRF,troubleshoot print quality,semantic,hard,0.17301177978515625,50,0.583941605839416,0.455222869529874,1.0,222,255,223,298,264,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015384615384615385
Hybrid_RRF,configure network settings,semantic,hard,0.12462878227233887,50,0.36496350364963503,0.28451429345617124,0.5,53,58,254,entry_119_bd85f096,246,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015873015873015872,0.015625
Hybrid_RRF,send fax to multiple recipients,semantic,hard,0.2015218734741211,50,0.8905109489051095,0.7429887549112586,1.0,96,88,87,133,91,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015384615384615385
Hybrid_RRF,clean the printhead,semantic,medium,0.14275765419006348,50,0.0,0.0,0.0,264,262,255,263,259,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015384615384615385
Hybrid_RRF,factory reset printer,semantic,medium,0.12369918823242188,50,0.0,0.0,0.0,269,265,63,268,208,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015384615384615385
Hybrid_RRF,check ink level,keyword,easy,0.13050603866577148,50,0.43795620437956206,0.34141715214740553,1.0,192,142,49,72,71,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015384615384615385
Hybrid_RRF,duplex printing setup,semantic,medium,0.11353278160095215,50,0.0,0.0,0.0,50,157,22997c29-cc9d-40d2-970d-0cf51a0391d7,155,151,0.01639344262295082,0.016129032258064516,0.016129032258064516,0.015873015873015872,0.015625
Hybrid_RRF,scan document to USB drive,semantic,medium,0.16721200942993164,50,0.43795620437956206,0.34141715214740553,1.0,79,78,77,82,68,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015384615384615385
Hybrid_RRF,maintenance schedule,keyword,medium,0.16581177711486816,50,0.43795620437956206,0.34141715214740553,1.0,259,1142,e9970030-45bf-42de-b263-706a5f107fc4,285,9f6095ac-8309-4d4e-acc4-85584429e893,0.01639344262295082,0.016129032258064516,0.016129032258064516,0.015873015873015872,0.015873015873015872
Hybrid_RRF,energy saving mode,keyword,easy,0.13944315910339355,50,0.583941605839416,0.455222869529874,1.0,282,8553cda0-5e5b-42b1-9c9a-4f08e0ce83ed,61,1457,entry_285_56abaec2,0.01639344262295082,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015873015873015872
Hybrid_RRF,change paper size,keyword,easy,0.10108041763305664,50,0.43795620437956206,0.3901910310256063,1.0,49,213,39,43,45,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015384615384615385
Hybrid_RRF,how to install printer driver,semantic,medium,0.18618226051330566,50,0.0,0.0,0.0,30,220,27,36,279,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015384615384615385
Hybrid_RRF,wireless connection setup,semantic,medium,0.1322331428527832,50,0.30656934306569344,0.2769272456306734,0.5,314,31,27,25,29,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.015625,0.015384615384615385
Hybrid_CrossEncoder_L6,paper jam solution,keyword,easy,37.26667666435242,50,0.36496350364963503,0.43286817504403197,0.5,202,204,206,203,200,0.01639344262295082,0.015873015873015872,0.016129032258064516,0.015151515151515152,0.013513513513513514
Hybrid_CrossEncoder_L6,how to reset the device,semantic,easy,15.98487401008606,50,0.0,0.04877387887820079,0.14285714285714285,269,267,268,243,265,0.014925373134328358,0.016129032258064516,0.01639344262295082,0.011494252873563218,0.015873015873015872
Hybrid_CrossEncoder_L6,scan to email,keyword,easy,15.949317216873169,50,0.0,0.0,0.0,78,80,81,82,114,0.01639344262295082,0.013157894736842105,0.0136986301369863,0.015625,0.012048192771084338
Hybrid_CrossEncoder_L6,replace toner cartridge,keyword,easy,20.728350400924683,50,0.0,0.0,0.05555555555555555,194,193,73,142,195,0.016129032258064516,0.014925373134328358,0.0136986301369863,0.015384615384615385,0.01639344262295082
Hybrid_CrossEncoder_L6,connect printer to wifi network,semantic,medium,15.128720998764038,50,0.8029197080291971,0.6259314456035767,1.0,24,29,31,35,32,0.014705882352941176,0.016129032258064516,0.014925373134328358,0.015151515151515152,0.015625
Hybrid_CrossEncoder_L6,software update for printer,semantic,medium,19.84970188140869,50,0.0,0.0,0.0,63,62,64,16,66,0.01639344262295082,0.015151515151515152,0.016129032258064516,0.015625,0.008547008547008548
Hybrid_CrossEncoder_L6,print from mobile phone,semantic,medium,19.94780158996582,50,0.0,0.0,0.0,68,69,65,77,186,0.01639344262295082,0.014285714285714285,0.0136986301369863,0.016129032258064516,0.011764705882352941
Hybrid_CrossEncoder_L6,troubleshoot print quality,semantic,hard,20.911057949066162,50,0.583941605839416,0.455222869529874,1.0,222,272,223,264,217,0.01639344262295082,0.011627906976744186,0.015873015873015872,0.015384615384615385,0.011764705882352941
Hybrid_CrossEncoder_L6,configure network settings,semantic,hard,17.987070322036743,50,0.2554744525547445,0.19916000541931986,0.3333333333333333,59,53,58,254,54,0.015384615384615385,0.01639344262295082,0.016129032258064516,0.015873015873015872,0.014492753623188406
Hybrid_CrossEncoder_L6,send fax to multiple recipients,semantic,hard,18.708988666534424,50,0.6934306569343066,0.6553312559273812,1.0,96,89,88,92,95,0.01639344262295082,0.013888888888888888,0.016129032258064516,0.011764705882352941,0.014705882352941176
Hybrid_CrossEncoder_L6,clean the printhead,semantic,medium,14.46260142326355,50,0.0,0.0,0.0,250,264,288,223,255,0.014492753623188406,0.01639344262295082,0.012987012987012988,0.014925373134328358,0.015873015873015872
Hybrid_CrossEncoder_L6,factory reset printer,semantic,medium,20.509253978729248,50,0.0,0.0,0.0,269,208,268,267,265,0.01639344262295082,0.015384615384615385,0.015625,0.015151515151515152,0.016129032258064516
Hybrid_CrossEncoder_L6,check ink level,keyword,easy,21.020073890686035,50,0.43795620437956206,0.34141715214740553,1.0,192,142,73,223,194,0.01639344262295082,0.016129032258064516,0.0136986301369863,0.014705882352941176,0.013888888888888888
Hybrid_CrossEncoder_L6,duplex printing setup,semantic,medium,21.420799255371094,50,0.0,0.0,0.0,188,30,120,155,239,0.0072992700729927005,0.00847457627118644,0.008403361344537815,0.015873015873015872,0.005434782608695652
Hybrid_CrossEncoder_L6,scan document to USB drive,semantic,medium,26.079843997955322,50,0.43795620437956206,0.34141715214740553,1.0,79,14,8,78,entry_113_768f5c9b,0.01639344262295082,0.012987012987012988,0.014285714285714285,0.016129032258064516,0.014084507042253521
Hybrid_CrossEncoder_L6,maintenance schedule,keyword,medium,25.836117029190063,50,0.10948905109489052,0.08535428803685138,0.25,0b669762-8c77-4237-aa92-cb76628af800,9f6095ac-8309-4d4e-acc4-85584429e893,d42e7d98-0409-4b32-9291-dec4bcae5e6e,259,1530e990-5147-4d4a-8bb5-7a4821eff1a0,0.014084507042253521,0.015873015873015872,0.014285714285714285,0.01639344262295082,0.01020408163265306
Hybrid_CrossEncoder_L6,energy saving mode,keyword,easy,29.31167721748352,50,0.36496350364963503,0.28451429345617124,0.5,285,61,282,339,1456,0.013888888888888888,0.016129032258064516,0.01639344262295082,0.007936507936507936,0.015151515151515152
Hybrid_CrossEncoder_L6,change paper size,keyword,easy,15.490847826004028,50,0.5255474452554745,0.40970058257688663,1.0,49,45,43,39,295,0.01639344262295082,0.015384615384615385,0.015625,0.015873015873015872,0.014925373134328358
Hybrid_CrossEncoder_L6,how to install printer driver,semantic,medium,21.55113410949707,50,0.0,0.0,0.0,162,165,31,155,188,0.008264462809917356,0.007194244604316547,0.010309278350515464,0.009009009009009009,0.0051813471502590676
Hybrid_CrossEncoder_L6,wireless connection setup,semantic,medium,24.893940687179565,50,0.43795620437956206,0.34141715214740553,1.0,31,244,28,30,243,0.016129032258064516,0.011904761904761904,0.010869565217391304,0.015151515151515152,0.014285714285714285
Hybrid_CrossEncoder_L12,paper jam solution,keyword,easy,50.171162366867065,50,0.8905109489051095,0.7511177347242922,1.0,204,206,209,202,205,0.015873015873015872,0.016129032258064516,0.015625,0.01639344262295082,0.015384615384615385
Hybrid_CrossEncoder_L12,how to reset the device,semantic,easy,40.60316491127014,50,0.0,0.0379352391274895,0.1111111111111111,269,265,221,116,267,0.014925373134328358,0.015873015873015872,0.012195121951219513,0.011627906976744186,0.016129032258064516
Hybrid_CrossEncoder_L12,scan to email,keyword,easy,34.720290660858154,50,0.0,0.0,0.0,78,80,82,81,79,0.01639344262295082,0.013157894736842105,0.015625,0.0136986301369863,0.0125
Hybrid_CrossEncoder_L12,replace toner cartridge,keyword,easy,37.41669011116028,50,0.0,0.0,0.05555555555555555,194,195,73,193,142,0.016129032258064516,0.01639344262295082,0.0136986301369863,0.014925373134328358,0.015384615384615385
Hybrid_CrossEncoder_L12,connect printer to wifi network,semantic,medium,37.49938774108887,50,0.6569343065693432,0.5690285869123426,1.0,24,31,35,32,69,0.014705882352941176,0.014925373134328358,0.015151515151515152,0.015625,0.015873015873015872
Hybrid_CrossEncoder_L12,software update for printer,semantic,medium,36.463804721832275,50,0.0,0.0,0.0,63,64,62,190,16,0.01639344262295082,0.016129032258064516,0.015151515151515152,0.008695652173913044,0.015625
Hybrid_CrossEncoder_L12,print from mobile phone,semantic,medium,43.66271734237671,50,0.0,0.0,0.0,68,77,69,172,70,0.01639344262295082,0.016129032258064516,0.014285714285714285,0.011494252873563218,0.011235955056179775
Hybrid_CrossEncoder_L12,troubleshoot print quality,semantic,hard,30.592114686965942,50,0.5474452554744526,0.4267714401842569,1.0,222,272,264,223,219,0.01639344262295082,0.011627906976744186,0.015384615384615385,0.015873015873015872,0.009174311926605505
Hybrid_CrossEncoder_L12,configure network settings,semantic,hard,47.72780728340149,50,0.08759124087591241,0.1109605744479068,0.2,59,54,53,113,58,0.015384615384615385,0.014492753623188406,0.01639344262295082,0.014705882352941176,0.016129032258064516
Hybrid_CrossEncoder_L12,send fax to multiple recipients,semantic,hard,35.26241207122803,50,0.6715328467153284,0.5955832543015852,1.0,96,89,88,95,92,0.01639344262295082,0.013888888888888888,0.016129032258064516,0.014705882352941176,0.011764705882352941
Hybrid_CrossEncoder_L12,clean the printhead,semantic,medium,44.28624677658081,50,0.0,0.0,0.0,264,250,255,223,262,0.01639344262295082,0.014492753623188406,0.015873015873015872,0.014925373134328358,0.016129032258064516
Hybrid_CrossEncoder_L12,factory reset printer,semantic,medium,38.69699835777283,50,0.0,0.0,0.0,269,208,267,268,221,0.01639344262295082,0.015384615384615385,0.015151515151515152,0.015625,0.01282051282051282
Hybrid_CrossEncoder_L12,check ink level,keyword,easy,38.21086573600769,50,0.43795620437956206,0.34141715214740553,1.0,192,142,73,223,13,0.01639344262295082,0.016129032258064516,0.0136986301369863,0.014705882352941176,0.0056179775280898875
Hybrid_CrossEncoder_L12,duplex printing setup,semantic,medium,42.035682678222656,50,0.0,0.0,0.0,172,188,184,181,155,0.014084507042253521,0.0072992700729927005,0.011111111111111112,0.01282051282051282,0.015873015873015872
Hybrid_CrossEncoder_L12,scan document to USB drive,semantic,medium,39.43682599067688,50,0.43795620437956206,0.34141715214740553,1.0,79,14,78,8,entry_113_768f5c9b,0.01639344262295082,0.012987012987012988,0.016129032258064516,0.014285714285714285,0.014084507042253521
Hybrid_CrossEncoder_L12,maintenance schedule,keyword,medium,55.39516639709473,50,0.0,0.04267714401842569,0.125,320,entry_12_3f72b033,2255,aaf5e6ec-66ab-4485-ac54-a25abbe84c70,0b669762-8c77-4237-aa92-cb76628af800,0.013333333333333334,0.008928571428571428,0.006711409395973154,0.010416666666666666,0.014084507042253521
Hybrid_CrossEncoder_L12,energy saving mode,keyword,easy,53.06030464172363,50,0.5255474452554745,0.40970058257688663,1.0,61,0462bc4a-712a-43e9-98e9-ccd827cc78e9,285,entry_12_3f72b033,282,0.016129032258064516,0.01098901098901099,0.013888888888888888,0.008130081300813009,0.01639344262295082
Hybrid_CrossEncoder_L12,change paper size,keyword,easy,34.00702929496765,50,0.5255474452554745,0.40970058257688663,1.0,49,39,45,43,295,0.01639344262295082,0.015873015873015872,0.015384615384615385,0.015625,0.014925373134328358
Hybrid_CrossEncoder_L12,how to install printer driver,semantic,medium,35.05672883987427,50,0.0,0.0,0.0,172,184,66,181,165,0.00625,0.008620689655172414,0.0136986301369863,0.006172839506172839,0.007194244604316547
Hybrid_CrossEncoder_L12,wireless connection setup,semantic,medium,39.555317640304565,50,0.43795620437956206,0.34141715214740553,1.0,31,244,243,151,13,0.016129032258064516,0.011904761904761904,0.014285714285714285,0.012048192771084338,0.007575757575757576
